week_start,groupe,campagne,ACTE(VGP),DOSES(J07E1),actes_7day_ma,age_class,1er jour de la semaine,Semaine,Classe d'âge,Taux de passages aux urgences pour grippe,Taux d'hospitalisations après passages aux urgences pour grippe,Taux d'actes médicaux SOS médecins pour grippe,date,year,week,severity_index,emergency_4week_ma,is_peak
,,,,,,,2024-07-08,2024-S28,65 ans ou plus,66.896575587,79.929205561,1020.5133491,2024-07-08,2024,28,74.7161535714,81.4494656535,False
,,,,,,,2024-07-08,2024-S28,Tous âges,146.80428053,75.610131758,2037.7803711,2024-07-08,2024,28,104.0877912668,161.2546846625002,False
,,,,,,,2024-07-15,2024-S29,00-04 ans,95.977417078,118.09163911,896.70014347,2024-07-15,2024,29,109.2459502972,167.94330497450002,False
,,,,,,,2024-07-15,2024-S29,05-14 ans,88.672768879,31.655587211,1536.8531103,2024-07-15,2024,29,54.46245987820001,145.16180384474976,False
,,,,,,,2024-07-15,2024-S29,15-64 ans,149.80565081,49.245488761,2442.0979446,2024-07-15,2024,29,89.4695535806,175.64204678000024,False
,,,,,,,2024-07-15,2024-S29,65 ans ou plus,70.799693963,51.611423328,839.5617897,2024-07-15,2024,29,59.286731582,78.4808776215,False
,,,,,,,2024-07-15,2024-S29,Tous âges,119.26158133,53.752033383,1899.5026045,2024-07-15,2024,29,79.9558525618,148.5374453875002,False
,,,,,,,2024-07-22,2024-S30,00-04 ans,125.36443149,75.71933367,890.15151515,2024-07-22,2024,30,95.577372798,147.58332081950002,False
,,,,,,,2024-07-22,2024-S30,05-14 ans,86.702696454,0.0,1607.9873883,2024-07-22,2024,30,34.681078581600005,124.33673419574977,False
,,,,,,,2024-07-22,2024-S30,15-64 ans,143.87123524,39.498725268,2126.7704759,2024-07-22,2024,30,81.2477292568,160.55371587500025,False
,,,,,,,2024-07-22,2024-S30,65 ans ou plus,63.761713368,49.617652209,795.16859587,2024-07-22,2024,30,55.2752766726,69.50285725025,False
,,,,,,,2024-07-22,2024-S30,Tous âges,116.83715926,44.769221882,1712.0025402,2024-07-22,2024,30,73.5963968332,133.77107148000022,False
,,,,,,,2024-07-29,2024-S31,00-04 ans,114.02166412,102.72213662,825.19875214,2024-07-29,2024,31,107.24194761999999,127.425016312,False
,,,,,,,2024-07-29,2024-S31,05-14 ans,117.95306073,134.04825737,1393.4837093,2024-07-29,2024,31,127.610178714,111.04478900074977,False
,,,,,,,2024-07-29,2024-S31,15-64 ans,118.55334648,53.780789502,1688.4216154,2024-07-29,2024,31,79.68981229319999,147.03094292750023,False
,,,,,,,2024-07-29,2024-S31,65 ans ou plus,53.047404063,40.656308988,657.76556057,2024-07-29,2024,31,45.612747018,63.626346745250004,False
,,,,,,,2024-07-29,2024-S31,Tous âges,101.64069025,53.463572523,1394.6797032,2024-07-29,2024,31,72.73441961380001,121.13592784250022,False
,,,,,,,2024-08-05,2024-S32,00-04 ans,148.82336527,273.82256298,1080.8926081,2024-08-05,2024,32,223.82288389599998,121.0467194895,False
,,,,,,,2024-08-05,2024-S32,05-14 ans,91.524803222,130.46314416,1572.627776,2024-08-05,2024,32,114.8878077848,96.21333232124978,False
,,,,,,,2024-08-05,2024-S32,15-64 ans,125.46031746,61.558516802,1805.7003036,2024-08-05,2024,32,87.1192370652,134.42263749750023,False
,,,,,,,2024-08-05,2024-S32,65 ans ou plus,53.338074496,50.10610705,804.46715881,2024-08-05,2024,32,51.398894028399994,60.2367214725,False
,,,,,,,2024-08-05,2024-S32,Tous âges,105.99511797,70.312156679,1545.096208,2024-08-05,2024,32,84.58534119539999,110.93363720250022,False
,,,,,,,2024-08-12,2024-S33,00-04 ans,123.6615895,80.775444265,689.65517241,2024-08-12,2024,33,97.92990235900001,127.96776259500001,False
,,,,,,,2024-08-12,2024-S33,05-14 ans,106.49312232,32.509752926,1274.060495,2024-08-12,2024,33,62.1031006836,100.66842068149977,False
,,,,,,,2024-08-12,2024-S33,15-64 ans,134.41326872,72.737852779,1768.7554431,2024-08-12,2024,33,97.40801915539998,130.57454197500022,False
,,,,,,,2024-08-12,2024-S33,65 ans ou plus,55.179111396,50.083964293,720.17353579,2024-08-12,2024,33,52.122023134200006,56.33157583075,False
,,,,,,,2024-08-12,2024-S33,Tous âges,110.80733444,60.092630592,1424.3590384,2024-08-12,2024,33,80.37851213120001,108.82007548000023,False
,,,,,,,2024-08-19,2024-S34,00-04 ans,112.68725971,86.655112652,929.15214866,2024-08-19,2024,34,97.06797147520001,124.79846965000002,False
,,,,,,,2024-08-19,2024-S34,05-14 ans,104.35772563,130.80444735,1653.3771107,2024-08-19,2024,34,120.225758662,105.08217797549977,False
,,,,,,,2024-08-19,2024-S34,15-64 ans,157.33591739,76.785257231,2467.6901726,2024-08-19,2024,34,109.0055212946,133.94071251250023,False
,,,,,,,2024-08-19,2024-S34,65 ans ou plus,42.929410127,32.99142223,841.59903817,2024-08-19,2024,34,36.9666173888,51.1235000205,False
,,,,,,,2024-08-19,2024-S34,Tous âges,119.43600319,58.027942686,1983.436853,2024-08-19,2024,34,82.5911668876,109.46978646250024,False
,,,,,,,2024-08-26,2024-S35,00-04 ans,205.76131687,140.92446449,651.58156617,2024-08-26,2024,35,166.859205442,147.73338283750002,False
,,,,,,,2024-08-26,2024-S35,05-14 ans,86.173595222,29.922202274,1471.9411224,2024-08-26,2024,35,52.4227594532,97.13731159849978,False
,,,,,,,2024-08-26,2024-S35,15-64 ans,135.49650521,39.182161431,2186.4309543,2024-08-26,2024,35,77.70789894260001,138.1765021950002,False
,,,,,,,2024-08-26,2024-S35,65 ans ou plus,70.978197864,73.527249199,696.49641199,2024-08-26,2024,35,72.507628665,55.60619847075,False
,,,,,,,2024-08-26,2024-S35,Tous âges,121.08752276,60.899573703,1728.8140122,2024-08-26,2024,35,84.97475332580001,114.33149459000023,False
,,,,,,,2024-09-02,2024-S36,00-04 ans,190.61904315,207.95425006,892.39389852,2024-09-02,2024,36,201.020167296,158.1823023075,False
,,,,,,,2024-09-02,2024-S36,05-14 ans,122.32755984,87.744954665,1808.0111877,2024-09-02,2024,36,101.577996735,104.83800075299978,False
,,,,,,,2024-09-02,2024-S36,15-64 ans,134.51528114,63.841106579,2506.7553523,2024-09-02,2024,36,92.1107764034,140.44024311500021,False
,,,,,,,2024-09-02,2024-S36,65 ans ou plus,81.175715134,110.42468738,886.40840446,2024-09-02,2024,36,98.72509848159999,62.56560863025,False
,,,,,,,2024-09-02,2024-S36,Tous âges,125.67590709,95.695167394,2020.0576788,2024-09-02,2024,36,107.68746327240001,119.25169187000022,False
,,,,,,,2024-09-09,2024-S37,00-04 ans,232.2785156,171.52658662,1133.7868481,2024-09-09,2024,37,195.82735821199998,185.3365338325,False
,,,,,,,2024-09-09,2024-S37,05-14 ans,125.55219716,47.169811321,2551.1762909,2024-09-09,2024,37,78.5227656566,109.60276946299979,False
,,,,,,,2024-09-09,2024-S37,15-64 ans,186.75278932,58.061472584,3559.0205972,2024-09-09,2024,37,109.53799927840001,153.52512326500022,False
,,,,,,,2024-09-09,2024-S37,65 ans ou plus,63.253371524,57.593733802,1073.1818701,2024-09-09,2024,37,59.8575888908,64.58417366225,False
,,,,,,,2024-09-09,2024-S37,Tous âges,154.55554607,64.619447644,2745.5322594,2024-09-09,2024,37,100.5938870144,130.18874477750023,False
,,,,,,,2024-09-16,2024-S38,00-04 ans,218.5686184,145.62096942,1190.5576463,2024-09-16,2024,38,174.80002901199998,211.806873505,False
,,,,,,,2024-09-16,2024-S38,05-14 ans,129.31948272,24.113817217,3554.8359848,2024-09-16,2024,38,66.1960834182,115.84320873549979,False
,,,,,,,2024-09-16,2024-S38,15-64 ans,246.5436287,77.217366888,4768.5481215,2024-09-16,2024,38,144.9478716128,175.82705109250026,False
,,,,,,,2024-09-16,2024-S38,65 ans ou plus,99.007673095,102.89737341,1343.9964456,2024-09-16,2024,38,101.341493284,78.60373940425,False
,,,,,,,2024-09-16,2024-S38,Tous âges,194.00675706,91.426112911,3646.8630276,2024-09-16,2024,38,132.4583705706,148.83143324500023,False
,,,,,,,2024-09-23,2024-S39,00-04 ans,233.5609055,184.33179724,1052.1248797,2024-09-23,2024,39,204.02344054399998,218.7567706625,False
,,,,,,,2024-09-23,2024-S39,05-14 ans,175.03978177,132.31013496,3227.0948159,2024-09-23,2024,39,149.401993684,138.05975537249978,False
,,,,,,,2024-09-23,2024-S39,15-64 ans,222.34999008,86.389978762,4517.8435839,2024-09-23,2024,39,140.7739832892,197.54042231000022,False
,,,,,,,2024-09-23,2024-S39,65 ans ou plus,123.93137874,152.71414688,1916.2830532,2024-09-23,2024,39,141.20103962399997,91.84203462325,False
,,,,,,,2024-09-23,2024-S39,Tous âges,194.47293199,127.92168968,3497.7970605,2024-09-23,2024,39,154.542186604,167.17778555250024,False
,,,,,,,2024-09-30,2024-S40,00-04 ans,223.44933864,153.27348369,1137.1374098,2024-09-30,2024,40,181.34382567,226.96434453499998,False
,,,,,,,2024-09-30,2024-S40,05-14 ans,164.74831356,53.262316911,3302.3994649,2024-09-30,2024,40,97.85671557060002,148.66494380249978,False
,,,,,,,2024-09-30,2024-S40,15-64 ans,244.41483911,101.07938342,4670.0410658,2024-09-30,2024,40,158.413565696,225.0153118025002,False
,,,,,,,2024-09-30,2024-S40,65 ans ou plus,97.457050904,98.012523822,1820.2621177,2024-09-30,2024,40,97.7903346548,95.91236856575,False
,,,,,,,2024-09-30,2024-S40,Tous âges,197.13983858,100.3395049,3594.1780629,2024-09-30,2024,40,139.059638372,185.04376842500022,False
,,,,,,,2024-10-07,2024-S41,00-04 ans,222.40756186,130.40643338,1101.4531219,2024-10-07,2024,41,167.206884772,224.49660609999998,False
,,,,,,,2024-10-07,2024-S41,05-14 ans,146.66340748,109.3194862,2793.7141432,2024-10-07,2024,41,124.257054712,153.94274638249976,False
,,,,,,,2024-10-07,2024-S41,15-64 ans,199.9151875,92.211661229,4089.3942364,2024-10-07,2024,41,135.2930717374,228.30591134750023,False
,,,,,,,2024-10-07,2024-S41,65 ans ou plus,122.47397428,110.74496245,1553.9689206,2024-10-07,2024,41,115.43656718199999,110.71751925474999,False
,,,,,,,2024-10-07,2024-S41,Tous âges,177.4407542,104.79184529,3120.5835423,2024-10-07,2024,41,133.851408854,190.76507045750023,False
,,,,,,,2024-10-14,2024-S42,00-04 ans,301.33657351,189.67334036,1285.3134991,2024-10-14,2024,42,234.33863362,245.18859487749998,False
,,,,,,,2024-10-14,2024-S42,05-14 ans,196.59389645,115.14104778,2805.1948052,2024-10-14,2024,42,147.722187248,170.7613498149998,False
2024-10-14,moins de 65 ans,2024-2025,163254.0,319955.0,36049.96666666667,15-64 ans,2024-10-14,2024-S42,15-64 ans,223.07634336,102.29998589,3942.6668013,2024-10-14,2024,42,150.61052887800003,222.43909001250023,False
2024-10-14,65 ans et plus,2024-2025,514242.0,1144246.0,118350.67222222222,65 ans ou plus,2024-10-14,2024-S42,65 ans ou plus,91.118248707,97.743748473,1531.3614433,2024-10-14,2024,42,95.09354856659999,108.74516315775,False
,,,,,,,2024-10-14,2024-S42,Tous âges,197.45620454,106.27426936,3046.0097389,2024-10-14,2024,42,142.747043432,191.62743232750023,False
,,,,,,,2024-10-21,2024-S43,00-04 ans,277.58007117,142.76973282,1017.8781156,2024-10-21,2024,43,196.69386816000002,256.193386295,False
,,,,,,,2024-10-21,2024-S43,05-14 ans,226.47125433,101.52284264,2851.5454941,2024-10-21,2024,43,151.50220731599998,183.61921795499978,False
2024-10-21,moins de 65 ans,2024-2025,158280.0,294048.0,24088.632653061224,15-64 ans,2024-10-21,2024-S43,15-64 ans,217.23427029,128.44979448,3882.9630254,2024-10-21,2024,43,163.96358480400002,221.16016006500024,False
2024-10-21,65 ans et plus,2024-2025,525754.0,1037884.0,79539.77551020407,65 ans ou plus,2024-10-21,2024-S43,65 ans ou plus,120.97471052,114.32395505,1606.2228508,2024-10-21,2024,43,116.984257238,108.00599610275,False
,,,,,,,2024-10-21,2024-S43,Tous âges,201.41966531,121.17967,2952.2682061,2024-10-21,2024,43,153.275668124,193.3641156575002,False
,,,,,,,2024-10-28,2024-S44,00-04 ans,295.81348709,300.42918455,1042.3137986,2024-10-28,2024,44,298.582905566,274.2844234075,False
,,,,,,,2024-10-28,2024-S44,05-14 ans,223.25761988,68.352699932,2561.1298482,2024-10-28,2024,44,130.3146679112,198.24654453499977,False
2024-10-28,moins de 65 ans,2024-2025,136841.0,249136.0,21531.08163265306,15-64 ans,2024-10-28,2024-S44,15-64 ans,253.21024944,95.262521526,3766.4132688,2024-10-28,2024,44,158.4416126916,223.35901264750026,False
2024-10-28,65 ans et plus,2024-2025,427760.0,816342.0,68434.69387755102,65 ans ou plus,2024-10-28,2024-S44,65 ans ou plus,150.92025987,139.75642452,1528.343831,2024-10-28,2024,44,144.22195865999998,121.37179834425001,False
,,,,,,,2024-10-28,2024-S44,Tous âges,230.234566,130.10222318,2870.1930511,2024-10-28,2024,44,170.155160308,201.63779751250024,False
,,,,,,,2024-11-04,2024-S45,00-04 ans,410.58270114,329.45310784,1261.7132738,2024-11-04,2024,45,361.90494516,321.3282082275,False
,,,,,,,2024-11-04,2024-S45,05-14 ans,267.18960657,199.43019943,3211.0928663,2024-11-04,2024,45,226.53396228600002,228.3780943074998,False
2024-11-04,moins de 65 ans,2024-2025,186301.0,327732.0,22926.38775510204,15-64 ans,2024-11-04,2024-S45,15-64 ans,225.91060542,94.537815126,4232.4603326,2024-11-04,2024,45,147.0869312436,229.85786712750024,False
2024-11-04,65 ans et plus,2024-2025,698080.0,1191012.0,84368.18367346938,65 ans ou plus,2024-11-04,2024-S45,65 ans ou plus,116.69150694,118.62068966,1398.5320373,2024-11-04,2024,45,117.84901657200001,119.92618150925001,False
,,,,,,,2024-11-04,2024-S45,Tous âges,223.18124049,126.25049745,3312.529453,2024-11-04,2024,45,165.02279466599998,213.07291908500022,False
,,,,,,,2024-11-11,2024-S46,00-04 ans,580.38707887,350.94200222,1697.0631991,2024-11-11,2024,46,442.72003287999996,391.0908345675,False
,,,,,,,2024-11-11,2024-S46,05-14 ans,382.26485842,141.60294534,3908.3251119,2024-11-11,2024,46,237.86771057200002,274.79583479999974,False
2024-11-11,moins de 65 ans,2024-2025,161959.0,273912.0,22943.5306122449,15-64 ans,2024-11-11,2024-S46,15-64 ans,286.20883775,79.92443508,5007.4693756,2024-11-11,2024,46,162.438196148,245.64099072500025,False
2024-11-11,65 ans et plus,2024-2025,634447.0,992283.0,87692.06122448981,65 ans ou plus,2024-11-11,2024-S46,65 ans ou plus,150.92635507,172.25312738,1770.28451,2024-11-11,2024,46,163.722418456,134.8782081,False
,,,,,,,2024-11-11,2024-S46,Tous âges,300.94690895,148.85092649,3848.2224198,2024-11-11,2024,46,209.689319474,238.94559518750026,False
,,,,,,,2024-11-18,2024-S47,00-04 ans,694.39762691,442.10168339,2140.0566325,2024-11-18,2024,47,543.020060798,495.2952235025,False
,,,,,,,2024-11-18,2024-S47,05-14 ans,558.40151497,387.48962081,4639.395667,2024-11-18,2024,47,455.854378474,357.7783999599998,True
2024-11-18,moins de 65 ans,2024-2025,162401.0,265736.0,24865.34693877551,15-64 ans,2024-11-18,2024-S47,15-64 ans,360.85801666,197.40147872,5834.8350214,2024-11-18,2024,47,262.784093896,281.54692731750026,False
2024-11-18,65 ans et plus,2024-2025,586184.0,863252.0,93534.81632653062,65 ans ou plus,2024-11-18,2024-S47,65 ans ou plus,229.54045065,308.68376161,1805.6174766,2024-11-18,2024,47,277.026437226,162.0196431325,False
,,,,,,,2024-11-18,2024-S47,Tous âges,393.53021879,281.33749731,4490.3507599,2024-11-18,2024,47,326.214585902,286.97323355750024,False
,,,,,,,2024-11-25,2024-S48,00-04 ans,1041.9767788,584.30717863,2715.5103562,2024-11-25,2024,48,767.375018698,681.8360464299999,True
,,,,,,,2024-11-25,2024-S48,05-14 ans,774.08256881,716.05618287,6689.491704,2024-11-25,2024,48,739.266737246,495.4846371924998,True
2024-11-25,moins de 65 ans,2024-2025,125879.0,203514.0,19819.020408163266,15-64 ans,2024-11-25,2024-S48,15-64 ans,500.13298635,284.15221926,6804.7825191,2024-11-25,2024,48,370.544526096,343.27761154500024,False
2024-11-25,65 ans et plus,2024-2025,432110.0,611625.0,67669.83673469388,65 ans ou plus,2024-11-25,2024-S48,65 ans ou plus,336.13832322,426.05156038,2413.5977337,2024-11-25,2024,48,390.086265516,208.32415897,True
,,,,,,,2024-11-25,2024-S48,Tous âges,563.6361676,399.87074885,5520.1303744,2024-11-25,2024,48,465.37691635,370.3236339575002,True
,,,,,,,2024-12-02,2024-S49,00-04 ans,1959.019653,1617.3827806,4206.4407846,2024-12-02,2024,49,1754.0375295600002,1068.9452843949998,True
,,,,,,,2024-12-02,2024-S49,05-14 ans,1627.8910477,1064.1200546,9552.6231091,2024-12-02,2024,49,1289.6284518399998,835.6599974749997,True
2024-12-02,moins de 65 ans,2024-2025,108632.0,167157.0,15974.897959183672,15-64 ans,2024-12-02,2024-S49,15-64 ans,822.08086895,470.96916624,9628.7476577,2024-12-02,2024,49,611.413847324,492.3201774275002,True
2024-12-02,65 ans et plus,2024-2025,323123.0,439270.0,49629.142857142855,65 ans ou plus,2024-12-02,2024-S49,65 ans ou plus,607.50781332,745.11190275,2849.5616059,2024-12-02,2024,49,690.0702669780001,331.02823556500005,True
,,,,,,,2024-12-02,2024-S49,Tous âges,1017.5190716,732.31261612,7897.0174808,2024-12-02,2024,49,846.395198312,568.9080917350002,True
,,,,,,,2024-12-09,2024-S50,00-04 ans,3366.9076436,2298.1064897,6322.9205871,2024-12-09,2024,50,2725.62695126,1765.5754255775,True
,,,,,,,2024-12-09,2024-S50,05-14 ans,2711.296352,2008.0321285,13211.845103,2024-12-09,2024,50,2289.3378179,1417.9178708699997,True
2024-12-09,moins de 65 ans,2024-2025,98456.0,146204.0,14698.102040816328,15-64 ans,2024-12-09,2024-S50,15-64 ans,1337.3799006,830.63135269,12686.207628,2024-12-09,2024,50,1033.330771854,755.1129431400002,True
2024-12-09,65 ans et plus,2024-2025,256010.0,341638.0,39865.08163265306,65 ans ou plus,2024-12-09,2024-S50,65 ans ou plus,931.08387713,1216.6415404,4278.6615469,2024-12-09,2024,50,1102.4184750919999,526.06761608,True
,,,,,,,2024-12-09,2024-S50,Tous âges,1681.3308926,1201.2492993,10756.591913,2024-12-09,2024,50,1393.2819366200001,914.0040876475002,True
,,,,,,,2024-12-16,2024-S51,00-04 ans,5913.6237676,4364.2072214,10960.451977,2024-12-16,2024,51,4983.97383988,3070.38196075,True
,,,,,,,2024-12-16,2024-S51,05-14 ans,5369.4037124,3352.1126761,19820.074686,2024-12-16,2024,51,4159.02909062,2620.6684202275,True
2024-12-16,moins de 65 ans,2024-2025,73743.0,108438.0,11977.897959183672,15-64 ans,2024-12-16,2024-S51,15-64 ans,2192.6703203,1506.8543497,17067.061577,2024-12-16,2024,51,1781.1807379400002,1213.0660190500002,True
2024-12-16,65 ans et plus,2024-2025,157479.0,205971.0,27048.551020408166,65 ans ou plus,2024-12-16,2024-S51,65 ans ou plus,2069.9711535,2651.134766,6184.8574238,2024-12-16,2024,51,2418.6693210000003,986.1752917925,True
,,,,,,,2024-12-16,2024-S51,Tous âges,3053.393623,2420.6436859,15295.050824,2024-12-16,2024,51,2673.74366074,1578.9699387000003,True
,,,,,,,2024-12-23,2024-S52,00-04 ans,8548.6731819,6768.9387949,12639.588351,2024-12-23,2024,52,7480.8325497000005,4947.056061525,True
,,,,,,,2024-12-23,2024-S52,05-14 ans,8827.891018,5153.5474762,22704.195909,2024-12-23,2024,52,6623.284892920001,4634.120532524999,True
2024-12-23,moins de 65 ans,2024-2025,35604.0,52872.0,6188.020408163265,15-64 ans,2024-12-23,2024-S52,15-64 ans,3673.6407529,2571.4717894,20989.076465,2024-12-23,2024,52,3012.3393748,2006.4429606875,True
2024-12-23,65 ans et plus,2024-2025,58795.0,80607.0,10610.04081632653,65 ans ou plus,2024-12-23,2024-S52,65 ans ou plus,3817.0719701,5037.1413313,9875.2079867,2024-12-23,2024,52,4549.11358682,1856.4087035124999,True
,,,,,,,2024-12-23,2024-S52,Tous âges,4918.6682101,4334.9176379,18184.714052,2024-12-23,2024,52,4568.41786678,2667.727949325,True
,,,,,,,2024-12-30,2025-S01,00-04 ans,9470.6809181,7907.4771382,13828.217237,2024-12-30,2024,1,8532.758650160002,6824.9713778000005,False
,,,,,,,2024-12-30,2025-S01,05-14 ans,5902.789158,3770.321688,21340.1311,2024-12-30,2024,1,4623.308676,5702.8450601,False
2024-12-30,moins de 65 ans,2024-2025,40724.0,58310.0,5840.693877551021,15-64 ans,2024-12-30,2025-S01,15-64 ans,3979.6639489,3111.6121759,23709.356113,2024-12-30,2024,1,3458.8328850999997,2795.838730675,False
2024-12-30,65 ans et plus,2024-2025,62029.0,84775.0,9646.08163265306,65 ans ou plus,2024-12-30,2025-S01,65 ans ou plus,5152.7819932,6669.4670027,10646.473779,2024-12-30,2024,1,6062.7929989,2992.7272484825,True
,,,,,,,2024-12-30,2025-S01,Tous âges,5161.5384407,5435.5776264,20275.250134,2024-12-30,2024,1,5325.96195212,3703.7327916000004,False
,,,,,,,2025-01-06,2025-S02,00-04 ans,10160.939077,8928.5714286,18531.795511,2025-01-06,2025,2,9421.51848796,8523.47923615,False
,,,,,,,2025-01-06,2025-S02,05-14 ans,4551.6991109,2898.1177174,26350.752879,2025-01-06,2025,2,3559.5502748,6162.945749824999,False
2025-01-06,moins de 65 ans,2024-2025,74162.0,101401.0,8663.755102040817,15-64 ans,2025-01-06,2025-S02,15-64 ans,3149.4286221,2348.8697445,24654.403657,2025-01-06,2025,2,2669.0932955400003,3248.8509110500004,False
2025-01-06,65 ans et plus,2024-2025,115495.0,147064.0,13831.979591836734,65 ans ou plus,2025-01-06,2025-S02,65 ans ou plus,4017.0875302,5646.5344551,9611.2412178,2025-01-06,2025,2,4994.75568514,3764.22816175,False
,,,,,,,2025-01-06,2025-S02,Tous âges,4272.1978595,4534.135851,22483.20802,2025-01-06,2025,2,4429.3606544,4351.449533325001,False
,,,,,,,2025-01-13,2025-S03,00-04 ans,11142.690385,8668.4725985,21114.510227,2025-01-13,2025,3,9658.159713100002,9830.7458905,False
,,,,,,,2025-01-13,2025-S03,05-14 ans,6195.5057773,4198.5815603,32046.10951,2025-01-13,2025,3,4997.3512470999995,6369.47126605,False
2025-01-13,moins de 65 ans,2024-2025,55624.0,74980.0,9474.816326530612,15-64 ans,2025-01-13,2025-S03,15-64 ans,2675.7344641,1939.3392716,25001.777462,2025-01-13,2025,3,2233.8973486000004,3369.616947,False
2025-01-13,65 ans et plus,2024-2025,78318.0,99456.0,13544.95918367347,65 ans ou plus,2025-01-13,2025-S03,65 ans ou plus,2944.5681338,3938.8334592,9105.6208868,2025-01-13,2025,3,3541.1273290400004,3982.8774068249995,False
,,,,,,,2025-01-13,2025-S03,Tous âges,4118.4466628,3535.2846504,24088.309082,2025-01-13,2025,3,3768.54945536,4617.712793275001,False
,,,,,,,2025-01-20,2025-S04,00-04 ans,12540.462231,9655.1724138,22131.893121,2025-01-20,2025,4,10809.288340680001,10828.693152775,False
,,,,,,,2025-01-20,2025-S04,05-14 ans,8220.7917876,6333.0727131,36075.512618,2025-01-20,2025,4,7088.160342900001,6217.696458449999,False
2025-01-20,moins de 65 ans,2024-2025,38382.0,52594.0,6221.387755102041,15-64 ans,2025-01-20,2025-S04,15-64 ans,3327.6901915,2384.5985561,29375.484599,2025-01-20,2025,4,2761.83521026,3283.12930665,False
2025-01-20,65 ans et plus,2024-2025,52419.0,68732.0,8638.775510204081,65 ans ou plus,2025-01-20,2025-S04,65 ans ou plus,3676.1687065,5082.7151997,9943.3396289,2025-01-20,2025,4,4520.096602420001,3947.6515909249997,False
,,,,,,,2025-01-20,2025-S04,Tous âges,5137.0204688,4493.9820979,27764.340846,2025-01-20,2025,4,4751.197446259999,4672.30085795,False
,,,,,,,2025-01-27,2025-S05,00-04 ans,11413.030845,9611.612397,20436.293899,2025-01-27,2025,5,10332.1797762,11314.280634499999,False
,,,,,,,2025-01-27,2025-S05,05-14 ans,7489.7328422,5899.318301,32587.778953,2025-01-27,2025,5,6535.48411748,6614.432379499999,False
2025-01-27,moins de 65 ans,2024-2025,5275.0,6503.0,4689.0,15-64 ans,2025-01-27,2025-S05,15-64 ans,2984.3344626,2039.1162622,27503.143874,2025-01-27,2025,5,2417.20354236,3034.296935075,False
2025-01-27,65 ans et plus,2024-2025,7106.0,8647.0,6138.642857142857,65 ans ou plus,2025-01-27,2025-S05,65 ans ou plus,3205.157001,4446.6929385,9094.0406476,2025-01-27,2025,5,3950.0785635,3460.7453428749996,False
,,,,,,,2025-01-27,2025-S05,Tous âges,4589.0013886,3979.6428041,25750.938059,2025-01-27,2025,5,4223.3862379,4529.166594925,False
,,,,,,,2025-02-03,2025-S06,00-04 ans,9495.5345193,7755.2690812,18626.366876,2025-02-03,2025,6,8451.375256439998,11147.929495075,False
,,,,,,,2025-02-03,2025-S06,05-14 ans,5758.7462752,4260.5156038,28129.916835,2025-02-03,2025,6,4859.807872359999,6916.194170575,False
,,,,,,,2025-02-03,2025-S06,15-64 ans,2481.1530883,1864.1320365,23502.49361,2025-02-03,2025,6,2110.94045722,2867.228051625,False
,,,,,,,2025-02-03,2025-S06,65 ans ou plus,2564.9276028,3674.4845292,7884.3930636,2025-02-03,2025,6,3230.66175864,3097.7053610249995,False
,,,,,,,2025-02-03,2025-S06,Tous âges,3713.8732336,3304.6546937,22157.216025,2025-02-03,2025,6,3468.3421096599996,4389.58543845,False
,,,,,,,2025-02-10,2025-S07,00-04 ans,8505.752864,7165.4790182,14011.553273,2025-02-10,2025,7,7701.58855652,10488.695114825,False
,,,,,,,2025-02-10,2025-S07,05-14 ans,5264.6742974,3937.240971,23073.115542,2025-02-10,2025,7,4468.21430156,6683.486300599999,False
,,,,,,,2025-02-10,2025-S07,15-64 ans,2166.9493122,1580.7384097,20437.08104,2025-02-10,2025,7,1815.2227707,2740.03176365,False
,,,,,,,2025-02-10,2025-S07,65 ans ou plus,2299.0693976,3139.8542305,6959.5102567,2025-02-10,2025,7,2803.54029734,2936.3306769749997,False
,,,,,,,2025-02-10,2025-S07,Tous âges,3253.9839792,2873.8676337,18436.869491,2025-02-10,2025,7,3025.9141719,4173.46976755,False
,,,,,,,2025-02-17,2025-S08,00-04 ans,5910.3012583,4757.064444,10590.154632,2025-02-17,2025,8,5218.359169719999,8831.15487165,False
,,,,,,,2025-02-17,2025-S08,05-14 ans,3567.3515982,1892.0595533,16378.649868,2025-02-17,2025,8,2562.1763712600005,5520.12625325,False
,,,,,,,2025-02-17,2025-S08,15-64 ans,1671.2042329,1287.5847811,15884.370045,2025-02-17,2025,8,1441.03256182,2325.9102740000003,False
,,,,,,,2025-02-17,2025-S08,65 ans ou plus,1758.6598145,2562.9424602,5620.4452431,2025-02-17,2025,8,2241.22940192,2456.953453975,False
,,,,,,,2025-02-17,2025-S08,Tous âges,2344.2498486,2201.0261449,13980.34153,2025-02-17,2025,8,2258.31562638,3475.2771125,False
,,,,,,,2025-02-24,2025-S09,00-04 ans,4300.7983518,3764.7582981,7240.0388727,2025-02-24,2025,9,3979.17431958,7053.09674835,False
,,,,,,,2025-02-24,2025-S09,05-14 ans,2084.6227424,1070.4727921,10300.306044,2025-02-24,2025,9,1476.1327722199999,4168.8487282999995,False
,,,,,,,2025-02-24,2025-S09,15-64 ans,1105.5201777,633.73651047,10974.274242,2025-02-24,2025,9,822.449977362,1856.2067027750002,False
,,,,,,,2025-02-24,2025-S09,65 ans ou plus,1159.0631667,1565.830464,3424.6575342,2025-02-24,2025,9,1403.12354508,1945.4299953999998,False
