campagne,date,jour,groupe,year,month,day_of_week,week_of_year,is_weekend,ACTE(VGP),DOSES(J07E1),doses_per_acte,cumulative_actes,cumulative_doses,actes_7day_ma,actes_14day_ma,actes_lag_1,actes_lag_7,actes_lag_14,week_start
2020-2021,2020-12-21,70,moins de 65 ans,2020,12,0,52,False,4824.0,13527.0,2.8041044776119404,773052.0,2940311.0,2866.5714285714284,2355.8571428571427,68.0,1731.0,2649.0,2020-12-21
2020-2021,2020-12-22,71,65 ans et plus,2020,12,1,52,False,14930.0,32455.0,2.1738111185532487,2867754.0,8515550.0,13822.857142857143,9344.57142857143,14026.0,6025.0,8375.0,2020-12-21
2020-2021,2020-12-22,71,moins de 65 ans,2020,12,1,52,False,7210.0,21874.0,3.033841886269071,780262.0,2962185.0,3633.5714285714284,2677.1428571428573,4824.0,1841.0,2712.0,2020-12-21
2020-2021,2020-12-23,72,65 ans et plus,2020,12,2,52,False,10700.0,25087.0,2.3445794392523363,2878454.0,8540637.0,13556.42857142857,9622.0,14930.0,12565.0,6816.0,2020-12-21
2020-2021,2020-12-23,72,moins de 65 ans,2020,12,2,52,False,6475.0,21557.0,3.3292664092664093,786737.0,2983742.0,4239.428571428572,2963.0,7210.0,2234.0,2473.0,2020-12-21
2020-2021,2020-12-24,73,65 ans et plus,2020,12,3,52,False,5287.0,13709.0,2.592963873652355,2883741.0,8554346.0,11240.285714285714,9489.857142857143,10700.0,21500.0,7137.0,2020-12-21
2020-2021,2020-12-24,73,moins de 65 ans,2020,12,3,52,False,3746.0,13928.0,3.718099305926321,790483.0,2997670.0,4336.285714285715,3060.785714285714,6475.0,3068.0,2377.0,2020-12-21
2020-2021,2020-12-25,74,65 ans et plus,2020,12,4,52,False,100.0,88.0,0.88,2883841.0,8554434.0,8009.428571428572,9023.357142857143,5287.0,22716.0,6631.0,2020-12-21
2020-2021,2020-12-25,74,moins de 65 ans,2020,12,4,52,False,34.0,97.0,2.8529411764705883,790517.0,2997767.0,3728.5714285714284,2904.1428571428573,3746.0,4288.0,2227.0,2020-12-21
2020-2021,2020-12-26,75,65 ans et plus,2020,12,5,52,True,3624.0,7685.0,2.1205849889624724,2887465.0,8562119.0,6975.142857142857,9098.857142857143,100.0,10864.0,2567.0,2020-12-21
2020-2021,2020-12-26,75,moins de 65 ans,2020,12,5,52,True,2609.0,7964.0,3.052510540436949,793126.0,3005731.0,3566.5714285714284,2993.3571428571427,34.0,3743.0,1360.0,2020-12-21
2020-2021,2020-12-27,76,65 ans et plus,2020,12,6,52,True,242.0,145.0,0.5991735537190083,2887707.0,8562264.0,6987.0,9108.357142857143,3624.0,159.0,109.0,2020-12-21
2020-2021,2020-12-27,76,moins de 65 ans,2020,12,6,52,True,63.0,115.0,1.8253968253968254,793189.0,3005846.0,3565.8571428571427,2995.285714285714,2609.0,68.0,36.0,2020-12-21
2020-2021,2020-12-28,77,65 ans et plus,2020,12,0,53,False,7771.0,15204.0,1.9565049543173336,2895478.0,8577468.0,6093.428571428572,9322.07142857143,242.0,14026.0,4779.0,2020-12-28
2020-2021,2020-12-28,77,moins de 65 ans,2020,12,0,53,False,5290.0,15025.0,2.840264650283554,798479.0,3020871.0,3632.4285714285716,3249.5,63.0,4824.0,1731.0,2020-12-28
2020-2021,2020-12-29,78,65 ans et plus,2020,12,1,53,False,8002.0,16318.0,2.039240189952512,2903480.0,8593786.0,5103.714285714285,9463.285714285714,7771.0,14930.0,6025.0,2020-12-28
2020-2021,2020-12-29,78,moins de 65 ans,2020,12,1,53,False,5731.0,16852.0,2.9404990403071016,804210.0,3037723.0,3421.1428571428573,3527.3571428571427,5290.0,7210.0,1841.0,2020-12-28
2020-2021,2020-12-30,79,65 ans et plus,2020,12,2,53,False,6170.0,13139.0,2.1294975688816855,2909650.0,8606925.0,4456.571428571428,9006.5,8002.0,10700.0,12565.0,2020-12-28
2020-2021,2020-12-30,79,moins de 65 ans,2020,12,2,53,False,5101.0,15223.0,2.984316800627328,809311.0,3052946.0,3224.8571428571427,3732.1428571428573,5731.0,6475.0,2234.0,2020-12-28
2020-2021,2020-12-31,80,65 ans et plus,2020,12,3,53,False,3888.0,8481.0,2.181327160493827,2913538.0,8615406.0,4256.714285714285,7748.5,6170.0,5287.0,21500.0,2020-12-28
2020-2021,2020-12-31,80,moins de 65 ans,2020,12,3,53,False,3086.0,10342.0,3.3512637718729748,812397.0,3063288.0,3130.5714285714284,3733.4285714285716,5101.0,3746.0,3068.0,2020-12-28
2020-2021,2021-01-01,81,65 ans et plus,2021,1,4,53,False,63.0,106.0,1.6825396825396826,2913601.0,8615512.0,4251.428571428572,6130.428571428572,3888.0,100.0,22716.0,2020-12-28
2020-2021,2021-01-01,81,moins de 65 ans,2021,1,4,53,False,42.0,92.0,2.1904761904761907,812439.0,3063380.0,3131.714285714286,3430.1428571428573,3086.0,34.0,4288.0,2020-12-28
2020-2021,2021-01-02,82,65 ans et plus,2021,1,5,53,True,1944.0,4097.0,2.1075102880658436,2915545.0,8619609.0,4011.4285714285716,5493.285714285715,63.0,3624.0,10864.0,2020-12-28
2020-2021,2021-01-02,82,moins de 65 ans,2021,1,5,53,True,1806.0,5844.0,3.2358803986710964,814245.0,3069224.0,3017.0,3291.785714285714,42.0,2609.0,3743.0,2020-12-28
2020-2021,2021-01-03,83,65 ans et plus,2021,1,6,53,True,29.0,87.0,3.0,2915574.0,8619696.0,3981.0,5484.0,1944.0,242.0,159.0,2020-12-28
2020-2021,2021-01-03,83,moins de 65 ans,2021,1,6,53,True,26.0,102.0,3.923076923076923,814271.0,3069326.0,3011.714285714286,3288.785714285714,1806.0,63.0,68.0,2020-12-28
2020-2021,2021-01-04,84,65 ans et plus,2021,1,0,1,False,4910.0,8709.0,1.7737270875763747,2920484.0,8628405.0,3572.285714285714,4832.857142857143,29.0,7771.0,14026.0,2021-01-04
2020-2021,2021-01-04,84,moins de 65 ans,2021,1,0,1,False,3463.0,11057.0,3.1928963326595436,817734.0,3080383.0,2750.714285714286,3191.5714285714284,26.0,5290.0,4824.0,2021-01-04
2020-2021,2021-01-05,85,65 ans et plus,2021,1,1,1,False,5169.0,10448.0,2.021280711936545,2925653.0,8638853.0,3167.5714285714284,4135.642857142857,4910.0,8002.0,14930.0,2021-01-04
2020-2021,2021-01-05,85,moins de 65 ans,2021,1,1,1,False,3489.0,12360.0,3.5425623387790197,821223.0,3092743.0,2430.4285714285716,2925.785714285714,3463.0,5731.0,7210.0,2021-01-04
2020-2021,2021-01-06,86,65 ans et plus,2021,1,2,1,False,4220.0,7749.0,1.836255924170616,2929873.0,8646602.0,2889.0,3672.785714285714,5169.0,6170.0,10700.0,2021-01-04
2020-2021,2021-01-06,86,moins de 65 ans,2021,1,2,1,False,2914.0,10779.0,3.6990391214824982,824137.0,3103522.0,2118.0,2671.4285714285716,3489.0,5101.0,6475.0,2021-01-04
2020-2021,2021-01-07,87,65 ans et plus,2021,1,3,1,False,3957.0,7149.0,1.8066717210007581,2933830.0,8653751.0,2898.8571428571427,3577.785714285714,4220.0,3888.0,5287.0,2021-01-04
2020-2021,2021-01-07,87,moins de 65 ans,2021,1,3,1,False,2701.0,9996.0,3.700851536467975,826838.0,3113518.0,2063.0,2596.785714285714,2914.0,3086.0,3746.0,2021-01-04
2020-2021,2021-01-08,88,65 ans et plus,2021,1,4,1,False,3374.0,6259.0,1.8550681683461767,2937204.0,8660010.0,3371.8571428571427,3811.6428571428573,3957.0,63.0,100.0,2021-01-04
2020-2021,2021-01-08,88,moins de 65 ans,2021,1,4,1,False,2577.0,9266.0,3.5956538610787736,829415.0,3122784.0,2425.1428571428573,2778.4285714285716,2701.0,42.0,34.0,2021-01-04
2020-2021,2021-01-09,89,65 ans et plus,2021,1,5,1,True,1389.0,3042.0,2.1900647948164145,2938593.0,8663052.0,3292.5714285714284,3652.0,3374.0,1944.0,3624.0,2021-01-04
2020-2021,2021-01-09,89,moins de 65 ans,2021,1,5,1,True,1706.0,6178.0,3.6213364595545134,831121.0,3128962.0,2410.8571428571427,2713.9285714285716,2577.0,1806.0,2609.0,2021-01-04
2020-2021,2021-01-10,90,65 ans et plus,2021,1,6,1,True,43.0,50.0,1.1627906976744187,2938636.0,8663102.0,3294.5714285714284,3637.785714285714,1389.0,29.0,242.0,2021-01-04
2020-2021,2021-01-10,90,moins de 65 ans,2021,1,6,1,True,39.0,68.0,1.7435897435897436,831160.0,3129030.0,2412.714285714286,2712.214285714286,1706.0,26.0,63.0,2021-01-04
2020-2021,2021-01-11,91,65 ans et plus,2021,1,0,2,False,2613.0,4482.0,1.7152698048220436,2941249.0,8667584.0,2966.4285714285716,3269.3571428571427,43.0,4910.0,7771.0,2021-01-11
2020-2021,2021-01-11,91,moins de 65 ans,2021,1,0,2,False,1871.0,6095.0,3.257616247995724,833031.0,3135125.0,2185.285714285714,2468.0,39.0,3463.0,5290.0,2021-01-11
2020-2021,2021-01-12,92,65 ans et plus,2021,1,1,2,False,2538.0,4695.0,1.8498817966903074,2943787.0,8672279.0,2590.5714285714284,2879.0714285714284,2613.0,5169.0,8002.0,2021-01-11
2020-2021,2021-01-12,92,moins de 65 ans,2021,1,1,2,False,1961.0,6431.0,3.279449260581336,834992.0,3141556.0,1967.0,2198.714285714286,1871.0,3489.0,5731.0,2021-01-11
2020-2021,2021-01-13,93,65 ans et plus,2021,1,2,2,False,1963.0,3767.0,1.9190015282730515,2945750.0,8676046.0,2268.1428571428573,2578.5714285714284,2538.0,4220.0,6170.0,2021-01-11
2020-2021,2021-01-13,93,moins de 65 ans,2021,1,2,2,False,1409.0,5345.0,3.79347054648687,836401.0,3146901.0,1752.0,1935.0,1961.0,2914.0,5101.0,2021-01-11
2020-2021,2021-01-14,94,65 ans et plus,2021,1,3,2,False,1929.0,3709.0,1.9227579056505961,2947679.0,8679755.0,1978.4285714285713,2438.6428571428573,1963.0,3957.0,3888.0,2021-01-11
2020-2021,2021-01-14,94,moins de 65 ans,2021,1,3,2,False,1314.0,4126.0,3.1400304414003046,837715.0,3151027.0,1553.857142857143,1808.4285714285713,1409.0,2701.0,3086.0,2021-01-11
2020-2021,2021-01-15,95,65 ans et plus,2021,1,4,2,False,1868.0,3252.0,1.740899357601713,2949547.0,8683007.0,1763.2857142857142,2567.5714285714284,1929.0,3374.0,63.0,2021-01-11
2020-2021,2021-01-15,95,moins de 65 ans,2021,1,4,2,False,1424.0,4712.0,3.308988764044944,839139.0,3155739.0,1389.142857142857,1907.142857142857,1314.0,2577.0,42.0,2021-01-11
2020-2021,2021-01-16,96,65 ans et plus,2021,1,5,2,True,738.0,1418.0,1.9214092140921408,2950285.0,8684425.0,1670.2857142857142,2481.4285714285716,1868.0,1389.0,1944.0,2021-01-11
2020-2021,2021-01-16,96,moins de 65 ans,2021,1,5,2,True,875.0,3024.0,3.456,840014.0,3158763.0,1270.4285714285713,1840.642857142857,1424.0,1706.0,1806.0,2021-01-11
2020-2021,2021-01-17,97,65 ans et plus,2021,1,6,2,True,53.0,92.0,1.7358490566037736,2950338.0,8684517.0,1671.7142857142858,2483.1428571428573,738.0,43.0,29.0,2021-01-11
2020-2021,2021-01-17,97,moins de 65 ans,2021,1,6,2,True,25.0,59.0,2.36,840039.0,3158822.0,1268.4285714285713,1840.5714285714287,875.0,39.0,26.0,2021-01-11
2020-2021,2021-01-18,98,65 ans et plus,2021,1,0,3,False,1659.0,2599.0,1.5666063893911994,2951997.0,8687116.0,1535.4285714285713,2250.9285714285716,53.0,2613.0,4910.0,2021-01-18
2020-2021,2021-01-18,98,moins de 65 ans,2021,1,0,3,False,1166.0,3806.0,3.2641509433962264,841205.0,3162628.0,1167.7142857142858,1676.5,25.0,1871.0,3463.0,2021-01-18
2020-2021,2021-01-19,99,65 ans et plus,2021,1,1,3,False,1517.0,3045.0,2.007251153592617,2953514.0,8690161.0,1389.5714285714287,1990.0714285714287,1659.0,2538.0,5169.0,2021-01-18
2020-2021,2021-01-19,99,moins de 65 ans,2021,1,1,3,False,1186.0,3750.0,3.1618887015177064,842391.0,3166378.0,1057.0,1512.0,1166.0,1961.0,3489.0,2021-01-18
2020-2021,2021-01-20,100,65 ans et plus,2021,1,2,3,False,1168.0,2416.0,2.0684931506849313,2954682.0,8692577.0,1276.0,1772.0714285714287,1517.0,1963.0,4220.0,2021-01-18
2020-2021,2021-01-20,100,moins de 65 ans,2021,1,2,3,False,843.0,3061.0,3.631079478054567,843234.0,3169439.0,976.1428571428571,1364.0714285714287,1186.0,1409.0,2914.0,2021-01-18
2020-2021,2021-01-21,101,65 ans et plus,2021,1,3,3,False,1273.0,2449.0,1.9238020424194815,2955955.0,8695026.0,1182.2857142857142,1580.357142857143,1168.0,1929.0,3957.0,2021-01-18
2020-2021,2021-01-21,101,moins de 65 ans,2021,1,3,3,False,896.0,2967.0,3.3113839285714284,844130.0,3172406.0,916.4285714285714,1235.142857142857,843.0,1314.0,2701.0,2021-01-18
2020-2021,2021-01-22,102,65 ans et plus,2021,1,4,3,False,1257.0,2091.0,1.6634844868735084,2957212.0,8697117.0,1095.0,1429.142857142857,1273.0,1868.0,3374.0,2021-01-18
2020-2021,2021-01-22,102,moins de 65 ans,2021,1,4,3,False,906.0,2956.0,3.2626931567328916,845036.0,3175362.0,842.4285714285714,1115.7857142857142,896.0,1424.0,2577.0,2021-01-18
2020-2021,2021-01-23,103,65 ans et plus,2021,1,5,3,True,443.0,1061.0,2.395033860045147,2957655.0,8698178.0,1052.857142857143,1361.5714285714287,1257.0,738.0,1389.0,2021-01-18
2020-2021,2021-01-23,103,moins de 65 ans,2021,1,5,3,True,520.0,1868.0,3.5923076923076924,845556.0,3177230.0,791.7142857142857,1031.0714285714287,906.0,875.0,1706.0,2021-01-18
2020-2021,2021-01-24,104,65 ans et plus,2021,1,6,3,True,44.0,60.0,1.3636363636363635,2957699.0,8698238.0,1051.5714285714287,1361.642857142857,443.0,53.0,43.0,2021-01-18
2020-2021,2021-01-24,104,moins de 65 ans,2021,1,6,3,True,19.0,74.0,3.8947368421052633,845575.0,3177304.0,790.8571428571429,1029.642857142857,520.0,25.0,39.0,2021-01-18
2020-2021,2021-01-25,105,65 ans et plus,2021,1,0,4,False,1079.0,1699.0,1.5746061167747916,2958778.0,8699937.0,968.7142857142857,1252.0714285714287,44.0,1659.0,2613.0,2021-01-25
2020-2021,2021-01-25,105,moins de 65 ans,2021,1,0,4,False,866.0,2156.0,2.489607390300231,846441.0,3179460.0,748.0,957.8571428571429,19.0,1166.0,1871.0,2021-01-25
2020-2021,2021-01-26,106,65 ans et plus,2021,1,1,4,False,1013.0,1808.0,1.7847976307996052,2959791.0,8701745.0,896.7142857142857,1143.142857142857,1079.0,1517.0,2538.0,2021-01-25
2020-2021,2021-01-26,106,moins de 65 ans,2021,1,1,4,False,733.0,2315.0,3.1582537517053204,847174.0,3181775.0,683.2857142857143,870.1428571428571,866.0,1186.0,1961.0,2021-01-25
2020-2021,2021-01-27,107,65 ans et plus,2021,1,2,4,False,904.0,1458.0,1.6128318584070795,2960695.0,8703203.0,859.0,1067.5,1013.0,1168.0,1963.0,2021-01-25
2020-2021,2021-01-27,107,moins de 65 ans,2021,1,2,4,False,580.0,2189.0,3.774137931034483,847754.0,3183964.0,645.7142857142857,810.9285714285714,733.0,843.0,1409.0,2021-01-25
2020-2021,2021-01-28,108,65 ans et plus,2021,1,3,4,False,816.0,1484.0,1.8186274509803921,2961511.0,8704687.0,793.7142857142857,988.0,904.0,1273.0,1929.0,2021-01-25
2020-2021,2021-01-28,108,moins de 65 ans,2021,1,3,4,False,585.0,1885.0,3.2222222222222223,848339.0,3185849.0,601.2857142857143,758.8571428571429,580.0,896.0,1314.0,2021-01-25
2020-2021,2021-01-29,109,65 ans et plus,2021,1,4,4,False,835.0,1654.0,1.9808383233532934,2962346.0,8706341.0,733.4285714285714,914.2142857142857,816.0,1257.0,1868.0,2021-01-25
2020-2021,2021-01-29,109,moins de 65 ans,2021,1,4,4,False,688.0,1977.0,2.873546511627907,849027.0,3187826.0,570.1428571428571,706.2857142857143,585.0,906.0,1424.0,2021-01-25
2020-2021,2021-01-30,110,65 ans et plus,2021,1,5,4,True,492.0,770.0,1.565040650406504,2962838.0,8707111.0,740.4285714285714,896.6428571428571,835.0,443.0,738.0,2021-01-25
2020-2021,2021-01-30,110,moins de 65 ans,2021,1,5,4,True,425.0,1239.0,2.915294117647059,849452.0,3189065.0,556.5714285714286,674.1428571428571,688.0,520.0,875.0,2021-01-25
2020-2021,2021-01-31,111,65 ans et plus,2021,1,6,4,True,85.0,70.0,0.8235294117647058,2962923.0,8707181.0,746.2857142857143,898.9285714285714,492.0,44.0,53.0,2021-01-25
2020-2021,2021-01-31,111,moins de 65 ans,2021,1,6,4,True,22.0,74.0,3.3636363636363638,849474.0,3189139.0,557.0,673.9285714285714,425.0,19.0,25.0,2021-01-25
2020-2021,2021-02-01,112,65 ans et plus,2021,2,0,5,False,510.0,754.0,1.4784313725490197,2963433.0,8707935.0,665.0,816.8571428571429,85.0,1079.0,1659.0,2021-02-01
2020-2021,2021-02-01,112,moins de 65 ans,2021,2,0,5,False,367.0,1274.0,3.4713896457765667,849841.0,3190413.0,485.7142857142857,616.8571428571429,22.0,866.0,1166.0,2021-02-01
2020-2021,2021-02-02,113,65 ans et plus,2021,2,1,5,False,494.0,806.0,1.631578947368421,2963927.0,8708741.0,590.8571428571429,743.7857142857143,510.0,1013.0,1517.0,2021-02-01
2020-2021,2021-02-02,113,moins de 65 ans,2021,2,1,5,False,430.0,1324.0,3.0790697674418603,850271.0,3191737.0,442.42857142857144,562.8571428571429,367.0,733.0,1186.0,2021-02-01
2020-2021,2021-02-03,114,65 ans et plus,2021,2,2,5,False,595.0,681.0,1.1445378151260504,2964522.0,8709422.0,546.7142857142857,702.8571428571429,494.0,904.0,1168.0,2021-02-01
2020-2021,2021-02-03,114,moins de 65 ans,2021,2,2,5,False,389.0,1075.0,2.763496143958869,850660.0,3192812.0,415.14285714285717,530.4285714285714,430.0,580.0,843.0,2021-02-01
2020-2021,2021-02-04,115,65 ans et plus,2021,2,3,5,False,509.0,623.0,1.223968565815324,2965031.0,8710045.0,502.85714285714283,648.2857142857143,595.0,816.0,1273.0,2021-02-01
2020-2021,2021-02-04,115,moins de 65 ans,2021,2,3,5,False,346.0,1005.0,2.9046242774566475,851006.0,3193817.0,381.0,491.14285714285717,389.0,585.0,896.0,2021-02-01
2020-2021,2021-02-05,116,65 ans et plus,2021,2,4,5,False,433.0,558.0,1.2886836027713626,2965464.0,8710603.0,445.42857142857144,589.4285714285714,509.0,835.0,1257.0,2021-02-01
2020-2021,2021-02-05,116,moins de 65 ans,2021,2,4,5,False,319.0,891.0,2.793103448275862,851325.0,3194708.0,328.2857142857143,449.2142857142857,346.0,688.0,906.0,2021-02-01
2020-2021,2021-02-06,117,65 ans et plus,2021,2,5,5,True,188.0,304.0,1.6170212765957446,2965652.0,8710907.0,402.0,571.2142857142857,433.0,492.0,443.0,2021-02-01
2020-2021,2021-02-06,117,moins de 65 ans,2021,2,5,5,True,193.0,541.0,2.8031088082901556,851518.0,3195249.0,295.14285714285717,425.85714285714283,319.0,425.0,520.0,2021-02-01
2020-2021,2021-02-07,118,65 ans et plus,2021,2,6,5,True,16.0,14.0,0.875,2965668.0,8710921.0,392.14285714285717,569.2142857142857,188.0,85.0,44.0,2021-02-01
2020-2021,2021-02-07,118,moins de 65 ans,2021,2,6,5,True,8.0,28.0,3.5,851526.0,3195277.0,293.14285714285717,425.07142857142856,193.0,22.0,19.0,2021-02-01
2020-2021,2021-02-08,119,65 ans et plus,2021,2,0,6,False,484.0,392.0,0.8099173553719008,2966152.0,8711313.0,388.42857142857144,526.7142857142857,16.0,510.0,1079.0,2021-02-08
2020-2021,2021-02-08,119,moins de 65 ans,2021,2,0,6,False,280.0,715.0,2.5535714285714284,851806.0,3195992.0,280.7142857142857,383.2142857142857,8.0,367.0,866.0,2021-02-08
2020-2021,2021-02-09,120,65 ans et plus,2021,2,1,6,False,392.0,443.0,1.1301020408163265,2966544.0,8711756.0,373.85714285714283,482.35714285714283,484.0,494.0,1013.0,2021-02-08
2020-2021,2021-02-09,120,moins de 65 ans,2021,2,1,6,False,299.0,806.0,2.6956521739130435,852105.0,3196798.0,262.0,352.2142857142857,280.0,430.0,733.0,2021-02-08
2020-2021,2021-02-10,121,65 ans et plus,2021,2,2,6,False,476.0,333.0,0.6995798319327731,2967020.0,8712089.0,356.85714285714283,451.7857142857143,392.0,595.0,904.0,2021-02-08
2020-2021,2021-02-10,121,moins de 65 ans,2021,2,2,6,False,259.0,547.0,2.111969111969112,852364.0,3197345.0,243.42857142857142,329.2857142857143,299.0,389.0,580.0,2021-02-08
2020-2021,2021-02-11,122,65 ans et plus,2021,2,3,6,False,478.0,384.0,0.803347280334728,2967498.0,8712473.0,352.42857142857144,427.64285714285717,476.0,509.0,816.0,2021-02-08
2020-2021,2021-02-11,122,moins de 65 ans,2021,2,3,6,False,237.0,679.0,2.8649789029535864,852601.0,3198024.0,227.85714285714286,304.42857142857144,259.0,346.0,585.0,2021-02-08
2020-2021,2021-02-12,123,65 ans et plus,2021,2,4,6,False,409.0,354.0,0.8655256723716381,2967907.0,8712827.0,349.0,397.2142857142857,478.0,433.0,835.0,2021-02-08
2020-2021,2021-02-12,123,moins de 65 ans,2021,2,4,6,False,213.0,508.0,2.384976525821596,852814.0,3198532.0,212.71428571428572,270.5,237.0,319.0,688.0,2021-02-08
2020-2021,2021-02-13,124,65 ans et plus,2021,2,5,6,True,114.0,169.0,1.4824561403508771,2968021.0,8712996.0,338.42857142857144,370.2142857142857,409.0,188.0,492.0,2021-02-08
2020-2021,2021-02-13,124,moins de 65 ans,2021,2,5,6,True,120.0,318.0,2.65,852934.0,3198850.0,202.28571428571428,248.71428571428572,213.0,193.0,425.0,2021-02-08
2020-2021,2021-02-14,125,65 ans et plus,2021,2,6,6,True,20.0,7.0,0.35,2968041.0,8713003.0,339.0,365.57142857142856,114.0,16.0,85.0,2021-02-08
2020-2021,2021-02-14,125,moins de 65 ans,2021,2,6,6,True,18.0,14.0,0.7777777777777778,852952.0,3198864.0,203.71428571428572,248.42857142857142,120.0,8.0,22.0,2021-02-08
2020-2021,2021-02-15,126,65 ans et plus,2021,2,0,7,False,285.0,292.0,1.024561403508772,2968326.0,8713295.0,310.57142857142856,349.5,20.0,484.0,510.0,2021-02-15
2020-2021,2021-02-15,126,moins de 65 ans,2021,2,0,7,False,159.0,510.0,3.207547169811321,853111.0,3199374.0,186.42857142857142,233.57142857142858,18.0,280.0,367.0,2021-02-15
2020-2021,2021-02-16,127,65 ans et plus,2021,2,1,7,False,363.0,308.0,0.8484848484848485,2968689.0,8713603.0,306.42857142857144,340.14285714285717,285.0,392.0,494.0,2021-02-15
2020-2021,2021-02-16,127,moins de 65 ans,2021,2,1,7,False,197.0,576.0,2.9238578680203045,853308.0,3199950.0,171.85714285714286,216.92857142857142,159.0,299.0,430.0,2021-02-15
2020-2021,2021-02-17,128,65 ans et plus,2021,2,2,7,False,322.0,243.0,0.7546583850931677,2969011.0,8713846.0,284.42857142857144,320.64285714285717,363.0,476.0,595.0,2021-02-15
2020-2021,2021-02-17,128,moins de 65 ans,2021,2,2,7,False,212.0,440.0,2.0754716981132075,853520.0,3200390.0,165.14285714285714,204.28571428571428,197.0,259.0,389.0,2021-02-15
2020-2021,2021-02-18,129,65 ans et plus,2021,2,3,7,False,270.0,309.0,1.1444444444444444,2969281.0,8714155.0,254.71428571428572,303.57142857142856,322.0,478.0,509.0,2021-02-15
2020-2021,2021-02-18,129,moins de 65 ans,2021,2,3,7,False,155.0,449.0,2.8967741935483873,853675.0,3200839.0,153.42857142857142,190.64285714285714,212.0,237.0,346.0,2021-02-15
2020-2021,2021-02-19,130,65 ans et plus,2021,2,4,7,False,281.0,223.0,0.7935943060498221,2969562.0,8714378.0,236.42857142857142,292.7142857142857,270.0,409.0,433.0,2021-02-15
